Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to Regions (statistical) value or percentiles,Time period Sortable,New data,Compared to goal,Time period range
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000010,Wigan,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,73.45564,64.41112,84.99455,59.2516,91.53091,205,27908,,,Similar,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000011,Knowsley,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,94.91668,78.29328,110.82125,70.43093,121.39115,135,14223,,,Worse,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000012,Liverpool,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,91.2878,82.03729,101.29579,77.04252,107.27651,355,38888,,,Worse,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000013,St. Helens,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,87.38321,72.39309,103.03129,65.00861,113.00473,130,14877,,,Worse,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000014,Sefton,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,95.02619,82.89379,109.45846,76.23734,117.8961,205,21573,,,Worse,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000015,Wirral,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,88.96124,78.65824,101.89787,72.77733,109.23253,235,26416,,,Worse,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000016,Barnsley,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,50.67568,42.32011,62.40331,37.56852,69.01577,105,20720,,,Better,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000017,Doncaster,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,70.39038,60.96481,81.70506,55.80747,88.32515,185,26282,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000018,Rotherham,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,66.5179,56.45768,77.85335,51.21538,84.74695,155,23302,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000019,Sheffield,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,63.41495,56.58664,71.30745,52.80827,75.91059,295,46519,,,Similar,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E08000021,Newcastle upon Tyne,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,115.98045,103.18165,130.83044,96.10751,139.49414,280,24142,,,Worse,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E08000022,North Tyneside,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,145.39196,128.8668,166.04494,119.43261,177.75764,245,16851,,,Worse,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E08000023,South Tyneside,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,95.01776,77.69495,113.1537,69.25088,124.78233,115,12103,,,Worse,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E08000024,Sunderland,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,90.74822,79.45067,105.20479,73.00659,113.39255,200,22039,,,Worse,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E08000025,Birmingham,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,72.16856,67.54901,77.37978,64.90043,80.35498,845,117087,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E08000026,Coventry,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,84.07286,74.04967,94.39288,68.85889,100.7788,270,32115,,,Worse,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E08000027,Dudley,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,55.17192,46.17203,63.80593,41.85621,69.49146,155,28094,,,Better,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E08000028,Sandwell,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,73.77405,64.4529,82.79288,59.79166,88.56482,255,34565,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E08000029,Solihull,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,82.95743,71.0788,97.41301,64.60579,105.88068,160,19287,,,Worse,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E08000030,Walsall,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,90.17292,79.77549,102.32243,74.04063,109.41482,255,28279,,,Worse,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E08000031,Wolverhampton,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,56.26916,47.48276,66.20971,42.92079,72.26541,145,25769,,,Better,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000032,Bradford,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,80.16451,72.83877,87.654,68.94569,92.21467,460,57382,,,Worse,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000033,Calderdale,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,71.64113,60.35887,85.66682,54.25029,93.89777,130,18146,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000034,Kirklees,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,69.17717,61.71506,78.38818,57.45291,83.61571,275,39753,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000035,Leeds,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,53.63444,48.24255,59.15957,45.40123,62.54193,380,70850,,,Better,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000036,Wakefield,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,75.52374,65.77047,85.59161,60.76637,91.85689,230,30454,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E08000037,Gateshead,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,106.14386,91.94168,124.69652,83.84677,135.19267,170,16016,,,Worse,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000001,City of London,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,,,,,,,,Value for Hackney and City of London combined,,Not compared,Not compared,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000002,Barking and Dagenham,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,46.1716,38.2802,55.21033,34.22789,60.74519,120,25990,,,Better,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000003,Barnet,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,48.73822,41.6267,56.11139,38.03563,60.74358,180,36932,,,Better,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000004,Bexley,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,66.3641,56.72164,78.13507,51.47212,85.03201,155,23356,,,Similar,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000005,Brent,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,58.92454,49.89365,67.60779,45.51381,73.28254,175,29699,,,Better,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000006,Bromley,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,42.36283,34.64376,49.7365,31.02256,54.66336,125,29507,,,Better,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000007,Camden,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,69.6148,56.93679,84.2737,50.48179,93.28532,105,15083,,,Similar,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000008,Croydon,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,43.23623,36.79594,50.4792,33.43432,54.88044,160,37006,,,Better,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000009,Ealing,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,50.58402,43.44287,59.24851,39.54797,64.32264,165,32619,,,Better,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000010,Enfield,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,44.24239,37.89469,52.71788,34.27933,57.5076,145,32774,,,Better,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000011,Greenwich,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,73.38642,64.25029,85.07718,59.03909,91.69847,200,27253,,,Similar,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000012,Hackney,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,60.82197,50.7655,71.30236,45.78147,77.95902,140,23018,Value for Hackney and City of London combined,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000013,Hammersmith and Fulham,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,48.57271,38.14226,62.74808,32.64819,71.13246,65,13382,,,Better,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000014,Haringey,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,52.21102,43.93011,63.66227,39.21891,70.12308,115,22026,,,Better,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000015,Harrow,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,69.10705,59.35094,80.94435,54.02979,87.87653,165,23876,,,Similar,Worse,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000016,Havering,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,40.77971,32.44402,48.70392,28.63298,54.08814,100,24522,,,Better,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000017,Hillingdon,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,56.66856,48.16129,65.49863,43.88269,71.05932,170,29999,"Should be treated with caution due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023. In 2021/22, between 1% and 10% of hospital patients from this area were treated at Frimley Health Foundation Trust",,Better,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000018,Hounslow,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,42.27786,35.57239,51.5505,31.7575,56.78214,115,27201,,,Better,Better,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000019,Islington,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,52.6801,42.9441,67.02544,37.41461,75.09814,80,15186,,,Better,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000020,Kensington and Chelsea,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,68.47872,50.9992,84.9196,43.47408,96.52087,65,9492,,,Similar,Similar,20220000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000021,Kingston upon Thames,Counties & UAs (from Apr 2023),Female,<15 yrs,,,2022/23,49.43642,38.88341,61.96981,33.6408,69.75965,75,15171,,,Better,Similar,20220000,,,1y
